,Sentences,Epoch: 1 (ckpt: 831),Epoch: 2 (ckpt: 1662),Epoch: 3 (ckpt: 2493),Epoch: 4 (ckpt: 3324),Epoch: 5 (ckpt: 4155),Epoch: 6 (ckpt: 4986),Epoch: 7 (ckpt: 5817),Epoch: 8 (ckpt: 6648),Epoch: 9 (ckpt: 7479)
129,Другой，Я в настоящее время используют фиксированный адрес цифровой настройки типа，范例: HTTP://www.wukungfu.com/archives/123,1438.900634765625,996.4340209960938,618.9254150390625,461.69097900390625,533.6002197265625,417.7218322753906,412.4565734863281,401.14776611328125,394.5470275878906
130,"Не вы Меня избрали, а Я вас избрал и поставил вас, чтобы вы шли и приносили плод, и чтобы плод ваш пребывал, дабы, чего ни попросите от Отца во имя Мое, Он дал вам.",413.4444885253906,320.3064270019531,246.33477783203125,206.76956176757812,187.95037841796875,191.42819213867188,181.97109985351562,176.76992797851562,155.29391479492188
131,А теперь говори.,1648.8416748046875,796.4063110351562,858.8368530273438,851.8023681640625,612.3389282226562,993.0865478515625,931.3543701171875,709.1610107421875,909.5089721679688
132,Где ключи?,5403.77734375,2000.5657958984375,1094.879638671875,2053.9833984375,1364.7950439453125,1141.22265625,989.2550659179688,1119.0479736328125,1255.4049072265625
133,"Но вы пребыли со Мною в напастях Моих,",2727.374267578125,930.1383056640625,800.0919189453125,414.4689636230469,330.61383056640625,372.7627868652344,280.7658996582031,256.0865783691406,302.03851318359375
134,"И никто сам собою не приемлет этой чести, но призываемый Богом, как и Аарон.",2004.1090087890625,2285.955810546875,2425.593017578125,2235.584228515625,1831.1082763671875,1943.0390625,1279.7633056640625,1706.22314453125,1828.25537109375
135,"а если от Бога, то вы не можете разрушить его; берегитесь , чтобы вам не оказаться и богопротивниками.",602.8026733398438,383.32403564453125,394.09881591796875,243.80433654785156,214.3821563720703,223.47390747070312,205.57540893554688,209.40850830078125,203.12738037109375
136,"Если вы заинтересованы в покупке Mijue T500, Я рекомендую интернет-магазин Fastcardtech. Они предлагают надежные услуги и самые низкие цены в интернете, с бесплатной доставкой по всему миру. Нажмите на ссылку ниже, чтобы посетить их сайт:",435.58282470703125,194.86962890625,59.989505767822266,25.723337173461914,18.87928581237793,11.289703369140625,10.608063697814941,8.091455459594727,8.26161003112793
137,Свяжитесь с нами: контакт[на]mt4indicators.com,1355.646484375,1530.8955078125,817.1770629882812,725.4664916992188,759.5866088867188,887.7842407226562,520.9511108398438,248.0779266357422,263.5263671875
138,Я ничего не слышу.,224.9041290283203,108.5797348022461,97.56010437011719,63.98663330078125,74.26806640625,59.352325439453125,71.23526000976562,52.032501220703125,61.22130584716797
139,"Но глаза их были удержаны, так что они не узнали Его.",433.6478271484375,265.1385803222656,281.2335205078125,322.2105407714844,150.1968231201172,152.21047973632812,115.69483947753906,109.97814178466797,115.3857650756836
140,Отлично.,12614.919921875,1208.267578125,1408.85302734375,3135.538330078125,1990.951171875,2427.1376953125,2684.601318359375,3028.958251953125,3384.885009765625
141,"Когда же продолжали спрашивать Его, Он, восклонившись,сказал им: кто из вас без греха, первый брось на нее камень.",1165.2310791015625,822.7220458984375,601.8095092773438,626.1903686523438,499.3464660644531,504.6273193359375,384.61865234375,465.7158508300781,480.25714111328125
142,"С точки зрения испытывающего я, очевидно, что Пациент Б пережил более тяжелый опыт.",1904.734130859375,1726.170166015625,945.5534057617188,1128.8519287109375,1202.2681884765625,814.8455810546875,703.48291015625,620.0546875,732.5267944335938
143,Ты что-то хотел сказать?,146.89288330078125,76.97903442382812,98.30634307861328,64.47502136230469,39.155242919921875,52.9214973449707,44.02200698852539,37.3557014465332,44.49155044555664
144,Что только что произошло?,242.0378875732422,357.7812805175781,365.14910888671875,260.26275634765625,277.98052978515625,184.18927001953125,267.1997375488281,198.43197631835938,191.54251098632812
145,- Может заткнёшься?,9320.4482421875,2995.9033203125,1293.0384521484375,1574.505859375,1973.3441162109375,1384.3387451171875,1388.276611328125,1285.893798828125,1151.7880859375
146,Мы разделились.,5864.072265625,3818.368896484375,1340.173583984375,2592.382080078125,3279.779541015625,1592.072265625,1575.5767822265625,2686.493896484375,2779.887451171875
147,"Нам нужно убедить наших дочерей и коллег, нам нужно убедить себя поверить в то, что мы достойны получить повышение, сесть за стол. И нам придётся делать это в мире где им, женщинам, придётся чем-то жертвовать, чтобы добиться этого повышения. несмотря на то, что их братьям не нужно будет этого делать.",401.89508056640625,265.0727233886719,164.75213623046875,144.69911193847656,120.0950927734375,109.84455108642578,97.6051025390625,97.44698333740234,84.68824005126953
148,Они не нужны.,410.37750244140625,1094.887939453125,304.2323303222656,322.6854553222656,243.47718811035156,267.45318603515625,328.9635925292969,280.54736328125,279.3803405761719
149,Какого чёрта вам нужно?,2464.99267578125,2136.919189453125,773.8463745117188,1546.7454833984375,577.637939453125,962.240234375,678.347412109375,542.293212890625,426.5212097167969
150,Коричневым. Благодарю вас. А нижняя стрелка?,3001.809326171875,1085.7310791015625,1169.697998046875,759.079345703125,540.7276611328125,581.7263793945312,832.2172241210938,975.8588256835938,721.1531982421875
151,Он может постоять за себя.,1211.7496337890625,386.221435546875,272.5286560058594,217.2475128173828,205.30776977539062,144.14585876464844,97.05740356445312,90.627197265625,104.04476165771484
152,"Потом Иисус встретил его в храме и сказал ему: вот, ты выздоровел; не греши больше, чтобы не случилось с тобою чего хуже.",479.8604431152344,203.59059143066406,185.5826416015625,177.2100372314453,129.24668884277344,144.63931274414062,115.593994140625,100.9257583618164,118.53661346435547
153,"потому что муж есть глава жены, как и Христос глава Церкви, и Он же Спаситель тела.",820.6305541992188,681.3749389648438,663.3264770507812,587.2099609375,642.6434326171875,630.5733642578125,539.1353149414062,525.1016235351562,621.3167114257812
154,"Вы можете прямо сейчас войти в систему настроек для учителей и по сути стать тренером для своих детей, племянников, сестер или братьев, или вообще для детей из Клуба Мальчиков и Девочек.",718.7713012695312,606.077392578125,406.2417907714844,339.0815124511719,270.2151184082031,229.05177307128906,190.59426879882812,210.54672241210938,193.71673583984375
